,date,state,totalcase,dailycase,longitude ,latitude
4321,2020-03-16,DE,8.0,2.0,-75.52767,38.910832
4322,2020-03-16,FL,141.0,25.0,-81.515754,27.664827000000002
4323,2020-03-16,GA,121.0,22.0,-82.907123,32.157435
4325,2020-03-16,HI,7.0,5.0,-155.66585700000002,19.898682
4326,2020-03-16,IA,22.0,4.0,-93.097702,41.878003
4327,2020-03-16,ID,5.0,0.0,-114.74204099999999,44.068202
4328,2020-03-16,IL,93.0,29.0,-89.398528,40.633125
4329,2020-03-16,IN,24.0,5.0,-85.602364,40.551217
4330,2020-03-16,KS,11.0,3.0,-98.484246,39.011902
4331,2020-03-16,KY,21.0,5.0,-84.27001800000001,37.839333
4332,2020-03-16,LA,115.0,25.0,-92.14502399999999,31.244822999999997
4333,2020-03-16,MA,97.0,33.0,-71.382437,42.407211
4334,2020-03-16,MD,37.0,6.0,-76.641271,39.045755
4335,2020-03-16,ME,17.0,14.0,-69.44546899999999,45.253783
4336,2020-03-16,MI,1933.0,453.0,-85.602364,44.314844
4337,2020-03-16,MN,54.0,19.0,-94.6859,46.729553
4338,2020-03-16,MO,6.0,1.0,-91.83183299999999,37.964253
4340,2020-03-16,MS,12.0,2.0,-89.398528,32.354668
4341,2020-03-16,MT,7.0,0.0,-110.36256599999999,46.879682
4342,2020-03-16,NC,33.0,1.0,-79.0193,35.759572999999996
4343,2020-03-16,ND,1.0,0.0,-101.002012,47.551493
4344,2020-03-16,NE,18.0,1.0,-99.901813,41.492537
4345,2020-03-16,NH,13.0,0.0,-71.572395,43.193852
4346,2020-03-16,NJ,178.0,80.0,-74.405661,40.058324
4347,2020-03-16,NM,17.0,4.0,-105.03236299999999,34.97273
4348,2020-03-16,NV,45.0,24.0,-116.419389,38.802609999999994
4349,2020-03-16,NY,950.0,221.0,-74.217933,43.299428000000006
4350,2020-03-16,OH,50.0,14.0,-82.907123,40.417287
4351,2020-03-16,OK,10.0,1.0,-97.092877,35.007752
4352,2020-03-16,OR,39.0,3.0,-120.554201,43.804133
4353,2020-03-16,PA,76.0,13.0,-77.194525,41.203322
4355,2020-03-16,RI,21.0,1.0,-71.477429,41.580095
4356,2020-03-16,SC,28.0,9.0,-81.163725,33.836081
4357,2020-03-16,SD,10.0,1.0,-99.901813,43.969515
4358,2020-03-16,TN,52.0,13.0,-86.58044699999999,35.517491
4359,2020-03-16,TX,57.0,1.0,-99.901813,31.968598999999998
4360,2020-03-16,UT,39.0,11.0,-111.093731,39.32098
4361,2020-03-16,VA,51.0,6.0,-78.656894,37.431573
4363,2020-03-16,VT,17.0,5.0,-72.577841,44.558803000000005
4364,2020-03-16,WA,1577.0,300.0,-120.74013899999999,47.751073999999996
4365,2020-03-16,WI,47.0,14.0,-88.787868,43.784440000000004
4366,2020-03-16,WV,0.0,0.0,-80.454903,38.597626
4367,2020-03-16,WY,3.0,0.0,-107.29028400000001,43.075967999999996
4368,2020-03-15,AK,1.0,0.0,-154.493062,63.588753000000004
4369,2020-03-15,AL,12.0,6.0,-86.902298,32.318231
4370,2020-03-15,AR,16.0,4.0,-91.83183299999999,35.20105
4371,2020-03-15,AZ,12.0,0.0,-111.093731,34.048928000000004
4372,2020-03-15,CA,293.0,41.0,-119.41793200000001,36.778261
4373,2020-03-15,CO,131.0,30.0,-105.782067,39.550051
4374,2020-03-15,CT,20.0,9.0,-73.087749,41.603221000000005
4375,2020-03-15,DC,16.0,6.0,-77.03341800000001,38.905985
4376,2020-03-15,DE,6.0,0.0,-75.52767,38.910832
4377,2020-03-15,FL,116.0,39.0,-81.515754,27.664827000000002
4378,2020-03-15,GA,99.0,33.0,-82.907123,32.157435
4379,2020-03-15,HI,2.0,0.0,-155.66585700000002,19.898682
4380,2020-03-15,IA,18.0,1.0,-93.097702,41.878003
4381,2020-03-15,ID,5.0,3.0,-114.74204099999999,44.068202
4382,2020-03-15,IL,64.0,18.0,-89.398528,40.633125
4383,2020-03-15,IN,19.0,4.0,-85.602364,40.551217
4384,2020-03-15,KS,8.0,2.0,-98.484246,39.011902
4385,2020-03-15,KY,16.0,2.0,-84.27001800000001,37.839333
4386,2020-03-15,LA,90.0,39.0,-92.14502399999999,31.244822999999997
4387,2020-03-15,MA,64.0,26.0,-71.382437,42.407211
4388,2020-03-15,MD,31.0,5.0,-76.641271,39.045755
4389,2020-03-15,ME,3.0,0.0,-69.44546899999999,45.253783
4390,2020-03-15,MI,1480.0,284.0,-85.602364,44.314844
4391,2020-03-15,MN,35.0,14.0,-94.6859,46.729553
4392,2020-03-15,MO,5.0,1.0,-91.83183299999999,37.964253
4393,2020-03-15,MS,10.0,4.0,-89.398528,32.354668
4394,2020-03-15,MT,7.0,2.0,-110.36256599999999,46.879682
4395,2020-03-15,NC,32.0,9.0,-79.0193,35.759572999999996
4396,2020-03-15,ND,1.0,0.0,-101.002012,47.551493
4397,2020-03-15,NE,17.0,3.0,-99.901813,41.492537
4398,2020-03-15,NH,13.0,6.0,-71.572395,43.193852
4399,2020-03-15,NJ,98.0,48.0,-74.405661,40.058324
4400,2020-03-15,NM,13.0,3.0,-105.03236299999999,34.97273
4401,2020-03-15,NV,21.0,1.0,-116.419389,38.802609999999994
4402,2020-03-15,NY,729.0,205.0,-74.217933,43.299428000000006
4403,2020-03-15,OH,36.0,23.0,-82.907123,40.417287
4404,2020-03-15,OK,9.0,5.0,-97.092877,35.007752
4405,2020-03-15,OR,36.0,6.0,-120.554201,43.804133
4406,2020-03-15,PA,63.0,16.0,-77.194525,41.203322
4407,2020-03-15,RI,20.0,0.0,-71.477429,41.580095
4408,2020-03-15,SC,19.0,6.0,-81.163725,33.836081
4409,2020-03-15,SD,9.0,0.0,-99.901813,43.969515
4410,2020-03-15,TN,39.0,7.0,-86.58044699999999,35.517491
4411,2020-03-15,TX,56.0,5.0,-99.901813,31.968598999999998
4412,2020-03-15,UT,28.0,22.0,-111.093731,39.32098
4413,2020-03-15,VA,45.0,15.0,-78.656894,37.431573
4414,2020-03-15,VT,12.0,4.0,-72.577841,44.558803000000005
4415,2020-03-15,WA,1277.0,106.0,-120.74013899999999,47.751073999999996
4416,2020-03-15,WI,33.0,14.0,-88.787868,43.784440000000004
4417,2020-03-15,WV,0.0,0.0,-80.454903,38.597626
4418,2020-03-15,WY,3.0,1.0,-107.29028400000001,43.075967999999996
4419,2020-03-14,AK,1.0,0.0,-154.493062,63.588753000000004
4420,2020-03-14,AL,6.0,5.0,-86.902298,32.318231
4421,2020-03-14,AR,12.0,3.0,-91.83183299999999,35.20105
4422,2020-03-14,AZ,12.0,3.0,-111.093731,34.048928000000004
4423,2020-03-14,CA,252.0,50.0,-119.41793200000001,36.778261
4424,2020-03-14,CO,101.0,29.0,-105.782067,39.550051
4425,2020-03-14,CT,11.0,5.0,-73.087749,41.603221000000005
4426,2020-03-14,DC,10.0,0.0,-77.03341800000001,38.905985
4427,2020-03-14,DE,6.0,2.0,-75.52767,38.910832
4428,2020-03-14,FL,77.0,27.0,-81.515754,27.664827000000002
4429,2020-03-14,GA,66.0,24.0,-82.907123,32.157435
4430,2020-03-14,HI,2.0,0.0,-155.66585700000002,19.898682
4431,2020-03-14,IA,17.0,1.0,-93.097702,41.878003
4432,2020-03-14,ID,2.0,2.0,-114.74204099999999,44.068202
4433,2020-03-14,IL,46.0,14.0,-89.398528,40.633125
4434,2020-03-14,IN,15.0,3.0,-85.602364,40.551217
4435,2020-03-14,KS,6.0,0.0,-98.484246,39.011902
4436,2020-03-14,KY,14.0,3.0,-84.27001800000001,37.839333
4437,2020-03-14,LA,51.0,15.0,-92.14502399999999,31.244822999999997
4438,2020-03-14,MA,38.0,15.0,-71.382437,42.407211
4439,2020-03-14,MD,26.0,9.0,-76.641271,39.045755
4440,2020-03-14,ME,3.0,0.0,-69.44546899999999,45.253783
4441,2020-03-14,MI,1196.0,251.0,-85.602364,44.314844
4442,2020-03-14,MN,21.0,7.0,-94.6859,46.729553
4443,2020-03-14,MO,4.0,2.0,-91.83183299999999,37.964253
4444,2020-03-14,MS,6.0,2.0,-89.398528,32.354668
4445,2020-03-14,MT,5.0,4.0,-110.36256599999999,46.879682
4446,2020-03-14,NC,23.0,8.0,-79.0193,35.759572999999996
4447,2020-03-14,ND,1.0,0.0,-101.002012,47.551493
4448,2020-03-14,NE,14.0,1.0,-99.901813,41.492537
4449,2020-03-14,NH,7.0,1.0,-71.572395,43.193852
4450,2020-03-14,NJ,50.0,0.0,-74.405661,40.058324
4451,2020-03-14,NM,10.0,0.0,-105.03236299999999,34.97273
4452,2020-03-14,NV,20.0,9.0,-116.419389,38.802609999999994
4453,2020-03-14,NY,524.0,103.0,-74.217933,43.299428000000006
4454,2020-03-14,OH,13.0,0.0,-82.907123,40.417287
4455,2020-03-14,OK,4.0,1.0,-97.092877,35.007752
4456,2020-03-14,OR,30.0,0.0,-120.554201,43.804133
4457,2020-03-14,PA,47.0,6.0,-77.194525,41.203322
4458,2020-03-14,RI,20.0,6.0,-71.477429,41.580095
4459,2020-03-14,SC,13.0,1.0,-81.163725,33.836081
4460,2020-03-14,SD,9.0,0.0,-99.901813,43.969515
4461,2020-03-14,TN,32.0,6.0,-86.58044699999999,35.517491
4462,2020-03-14,TX,51.0,12.0,-99.901813,31.968598999999998
4463,2020-03-14,UT,6.0,0.0,-111.093731,39.32098
4464,2020-03-14,VA,30.0,0.0,-78.656894,37.431573
4465,2020-03-14,VT,8.0,3.0,-72.577841,44.558803000000005
4466,2020-03-14,WA,1171.0,156.0,-120.74013899999999,47.751073999999996
4467,2020-03-14,WI,19.0,0.0,-88.787868,43.784440000000004
4468,2020-03-14,WV,0.0,0.0,-80.454903,38.597626
4469,2020-03-14,WY,2.0,1.0,-107.29028400000001,43.075967999999996
4470,2020-03-13,AK,1.0,1.0,-154.493062,63.588753000000004
4471,2020-03-13,AL,1.0,1.0,-86.902298,32.318231
4472,2020-03-13,AR,9.0,3.0,-91.83183299999999,35.20105
4473,2020-03-13,AZ,9.0,0.0,-111.093731,34.048928000000004
4474,2020-03-13,CA,202.0,0.0,-119.41793200000001,36.778261
4475,2020-03-13,CO,72.0,27.0,-105.782067,39.550051
4476,2020-03-13,CT,6.0,0.0,-73.087749,41.603221000000005
4477,2020-03-13,DC,10.0,0.0,-77.03341800000001,38.905985
4478,2020-03-13,DE,4.0,0.0,-75.52767,38.910832
4479,2020-03-13,FL,50.0,18.0,-81.515754,27.664827000000002
4480,2020-03-13,GA,42.0,11.0,-82.907123,32.157435
4481,2020-03-13,HI,2.0,0.0,-155.66585700000002,19.898682
4482,2020-03-13,IA,16.0,2.0,-93.097702,41.878003
4483,2020-03-13,ID,0.0,0.0,-114.74204099999999,44.068202
4484,2020-03-13,IL,32.0,7.0,-89.398528,40.633125
4485,2020-03-13,IN,12.0,0.0,-85.602364,40.551217
4486,2020-03-13,KS,6.0,2.0,-98.484246,39.011902
4487,2020-03-13,KY,11.0,3.0,-84.27001800000001,37.839333
4488,2020-03-13,LA,36.0,22.0,-92.14502399999999,31.244822999999997
4489,2020-03-13,MA,23.0,15.0,-71.382437,42.407211
4490,2020-03-13,MD,17.0,5.0,-76.641271,39.045755
4491,2020-03-13,ME,3.0,2.0,-69.44546899999999,45.253783
4492,2020-03-13,MI,945.0,243.0,-85.602364,44.314844
4493,2020-03-13,MN,14.0,5.0,-94.6859,46.729553
4494,2020-03-13,MO,2.0,1.0,-91.83183299999999,37.964253
4495,2020-03-13,MS,4.0,3.0,-89.398528,32.354668
4496,2020-03-13,MT,1.0,0.0,-110.36256599999999,46.879682
4497,2020-03-13,NC,15.0,3.0,-79.0193,35.759572999999996
4498,2020-03-13,ND,1.0,0.0,-101.002012,47.551493
4499,2020-03-13,NE,13.0,3.0,-99.901813,41.492537
4500,2020-03-13,NH,6.0,0.0,-71.572395,43.193852
4501,2020-03-13,NJ,50.0,20.0,-74.405661,40.058324
4502,2020-03-13,NM,10.0,5.0,-105.03236299999999,34.97273
4503,2020-03-13,NV,11.0,4.0,-116.419389,38.802609999999994
4504,2020-03-13,NY,421.0,205.0,-74.217933,43.299428000000006
4505,2020-03-13,OH,13.0,8.0,-82.907123,40.417287
4506,2020-03-13,OK,3.0,0.0,-97.092877,35.007752
4507,2020-03-13,OR,30.0,11.0,-120.554201,43.804133
4508,2020-03-13,PA,41.0,19.0,-77.194525,41.203322
4509,2020-03-13,RI,14.0,9.0,-71.477429,41.580095
4510,2020-03-13,SC,12.0,2.0,-81.163725,33.836081
4511,2020-03-13,SD,9.0,1.0,-99.901813,43.969515
4512,2020-03-13,TN,26.0,8.0,-86.58044699999999,35.517491
4513,2020-03-13,TX,39.0,16.0,-99.901813,31.968598999999998
4514,2020-03-13,UT,6.0,2.0,-111.093731,39.32098
4515,2020-03-13,VA,30.0,13.0,-78.656894,37.431573
4516,2020-03-13,VT,5.0,3.0,-72.577841,44.558803000000005
4517,2020-03-13,WA,1015.0,216.0,-120.74013899999999,47.751073999999996
4518,2020-03-13,WI,19.0,11.0,-88.787868,43.784440000000004
4519,2020-03-13,WV,0.0,0.0,-80.454903,38.597626
4520,2020-03-13,WY,1.0,0.0,-107.29028400000001,43.075967999999996
4521,2020-03-12,AK,0.0,0.0,-154.493062,63.588753000000004
4522,2020-03-12,AL,0.0,0.0,-86.902298,32.318231
4523,2020-03-12,AR,6.0,6.0,-91.83183299999999,35.20105
4524,2020-03-12,AZ,9.0,0.0,-111.093731,34.048928000000004
4525,2020-03-12,CA,202.0,45.0,-119.41793200000001,36.778261
4526,2020-03-12,CO,45.0,17.0,-105.782067,39.550051
4527,2020-03-12,CT,6.0,3.0,-73.087749,41.603221000000005
4528,2020-03-12,DC,10.0,5.0,-77.03341800000001,38.905985
4529,2020-03-12,DE,4.0,3.0,-75.52767,38.910832
4530,2020-03-12,FL,32.0,4.0,-81.515754,27.664827000000002
4531,2020-03-12,GA,31.0,9.0,-82.907123,32.157435
4532,2020-03-12,HI,2.0,0.0,-155.66585700000002,19.898682
4533,2020-03-12,IA,14.0,1.0,-93.097702,41.878003
4534,2020-03-12,ID,0.0,0.0,-114.74204099999999,44.068202
4535,2020-03-12,IL,25.0,6.0,-89.398528,40.633125
4536,2020-03-12,IN,12.0,2.0,-85.602364,40.551217
4537,2020-03-12,KS,4.0,3.0,-98.484246,39.011902
4538,2020-03-12,KY,8.0,0.0,-84.27001800000001,37.839333
4539,2020-03-12,LA,14.0,8.0,-92.14502399999999,31.244822999999997
4541,2020-03-12,MD,12.0,3.0,-76.641271,39.045755
4542,2020-03-12,ME,1.0,1.0,-69.44546899999999,45.253783
4543,2020-03-12,MI,702.0,205.0,-85.602364,44.314844
4544,2020-03-12,MN,9.0,4.0,-94.6859,46.729553
4545,2020-03-12,MO,1.0,0.0,-91.83183299999999,37.964253
4546,2020-03-12,MS,1.0,1.0,-89.398528,32.354668
4547,2020-03-12,MT,1.0,1.0,-110.36256599999999,46.879682
4548,2020-03-12,NC,12.0,5.0,-79.0193,35.759572999999996
4549,2020-03-12,ND,1.0,1.0,-101.002012,47.551493
4550,2020-03-12,NE,10.0,5.0,-99.901813,41.492537
4551,2020-03-12,NH,6.0,2.0,-71.572395,43.193852
4552,2020-03-12,NJ,30.0,6.0,-74.405661,40.058324
4553,2020-03-12,NM,5.0,2.0,-105.03236299999999,34.97273
4554,2020-03-12,NV,7.0,2.0,-116.419389,38.802609999999994
4555,2020-03-12,NY,216.0,0.0,-74.217933,43.299428000000006
4556,2020-03-12,OH,5.0,1.0,-82.907123,40.417287
4557,2020-03-12,OK,3.0,1.0,-97.092877,35.007752
4558,2020-03-12,OR,19.0,0.0,-120.554201,43.804133
4559,2020-03-12,PA,22.0,6.0,-77.194525,41.203322
4560,2020-03-12,RI,5.0,0.0,-71.477429,41.580095
4561,2020-03-12,SC,10.0,1.0,-81.163725,33.836081
4562,2020-03-12,SD,8.0,3.0,-99.901813,43.969515
4563,2020-03-12,TN,18.0,11.0,-86.58044699999999,35.517491
4564,2020-03-12,TX,23.0,2.0,-99.901813,31.968598999999998
4565,2020-03-12,UT,4.0,2.0,-111.093731,39.32098
4566,2020-03-12,VA,17.0,8.0,-78.656894,37.431573
4567,2020-03-12,VT,2.0,0.0,-72.577841,44.558803000000005
4568,2020-03-12,WA,799.0,178.0,-120.74013899999999,47.751073999999996
4569,2020-03-12,WI,8.0,5.0,-88.787868,43.784440000000004
4570,2020-03-12,WV,0.0,0.0,-80.454903,38.597626
4571,2020-03-12,WY,1.0,1.0,-107.29028400000001,43.075967999999996
4572,2020-03-11,AK,0.0,0.0,-154.493062,63.588753000000004
4573,2020-03-11,AL,0.0,0.0,-86.902298,32.318231
4574,2020-03-11,AR,0.0,0.0,-91.83183299999999,35.20105
4575,2020-03-11,AZ,9.0,3.0,-111.093731,34.048928000000004
4576,2020-03-11,CA,157.0,24.0,-119.41793200000001,36.778261
4577,2020-03-11,CO,28.0,16.0,-105.782067,39.550051
4578,2020-03-11,CT,3.0,1.0,-73.087749,41.603221000000005
4579,2020-03-11,DC,5.0,0.0,-77.03341800000001,38.905985
4580,2020-03-11,DE,1.0,1.0,-75.52767,38.910832
4581,2020-03-11,FL,28.0,9.0,-81.515754,27.664827000000002
4582,2020-03-11,GA,22.0,5.0,-82.907123,32.157435
4583,2020-03-11,HI,2.0,0.0,-155.66585700000002,19.898682
4584,2020-03-11,IA,13.0,5.0,-93.097702,41.878003
4585,2020-03-11,ID,0.0,0.0,-114.74204099999999,44.068202
4586,2020-03-11,IL,19.0,0.0,-89.398528,40.633125
4587,2020-03-11,IN,10.0,4.0,-85.602364,40.551217
4588,2020-03-11,KS,1.0,0.0,-98.484246,39.011902
4589,2020-03-11,KY,8.0,2.0,-84.27001800000001,37.839333
4590,2020-03-11,LA,6.0,5.0,-92.14502399999999,31.244822999999997
4591,2020-03-11,MD,9.0,3.0,-76.641271,39.045755
4592,2020-03-11,ME,0.0,0.0,-69.44546899999999,45.253783
4593,2020-03-11,MI,497.0,139.0,-85.602364,44.314844
4594,2020-03-11,MN,5.0,2.0,-94.6859,46.729553
4595,2020-03-11,MO,1.0,0.0,-91.83183299999999,37.964253
4596,2020-03-11,MS,0.0,0.0,-89.398528,32.354668
4597,2020-03-11,MT,0.0,0.0,-110.36256599999999,46.879682
4598,2020-03-11,NC,7.0,0.0,-79.0193,35.759572999999996
4599,2020-03-11,ND,0.0,0.0,-101.002012,47.551493
4600,2020-03-11,NE,5.0,2.0,-99.901813,41.492537
4601,2020-03-11,NH,4.0,0.0,-71.572395,43.193852
4602,2020-03-11,NJ,24.0,9.0,-74.405661,40.058324
4603,2020-03-11,NM,3.0,3.0,-105.03236299999999,34.97273
4604,2020-03-11,NV,5.0,4.0,-116.419389,38.802609999999994
4605,2020-03-11,NY,216.0,43.0,-74.217933,43.299428000000006
4606,2020-03-11,OH,4.0,1.0,-82.907123,40.417287
4607,2020-03-11,OK,2.0,0.0,-97.092877,35.007752
4608,2020-03-11,OR,19.0,4.0,-120.554201,43.804133
4609,2020-03-11,PA,16.0,4.0,-77.194525,41.203322
4610,2020-03-11,RI,5.0,2.0,-71.477429,41.580095
4611,2020-03-11,SC,9.0,2.0,-81.163725,33.836081
4612,2020-03-11,SD,5.0,5.0,-99.901813,43.969515
4613,2020-03-11,TN,7.0,0.0,-86.58044699999999,35.517491
4614,2020-03-11,TX,21.0,8.0,-99.901813,31.968598999999998
4615,2020-03-11,UT,2.0,0.0,-111.093731,39.32098
4616,2020-03-11,VA,9.0,1.0,-78.656894,37.431573
4617,2020-03-11,VT,2.0,1.0,-72.577841,44.558803000000005
4618,2020-03-11,WA,621.0,133.0,-120.74013899999999,47.751073999999996
4619,2020-03-11,WI,3.0,1.0,-88.787868,43.784440000000004
4620,2020-03-11,WV,0.0,0.0,-80.454903,38.597626
4621,2020-03-11,WY,0.0,0.0,-107.29028400000001,43.075967999999996
4622,2020-03-10,AK,0.0,0.0,-154.493062,63.588753000000004
4623,2020-03-10,AL,0.0,0.0,-86.902298,32.318231
4624,2020-03-10,AR,0.0,0.0,-91.83183299999999,35.20105
4625,2020-03-10,AZ,6.0,1.0,-111.093731,34.048928000000004
4626,2020-03-10,CA,133.0,19.0,-119.41793200000001,36.778261
4627,2020-03-10,CO,12.0,3.0,-105.782067,39.550051
4628,2020-03-10,CT,2.0,1.0,-73.087749,41.603221000000005
4629,2020-03-10,DC,5.0,4.0,-77.03341800000001,38.905985
4630,2020-03-10,DE,0.0,0.0,-75.52767,38.910832
4631,2020-03-10,FL,19.0,1.0,-81.515754,27.664827000000002
4632,2020-03-10,GA,17.0,5.0,-82.907123,32.157435
4633,2020-03-10,HI,2.0,0.0,-155.66585700000002,19.898682
4634,2020-03-10,IA,8.0,5.0,-93.097702,41.878003
4635,2020-03-10,ID,0.0,0.0,-114.74204099999999,44.068202
4636,2020-03-10,IL,19.0,12.0,-89.398528,40.633125
4637,2020-03-10,IN,6.0,4.0,-85.602364,40.551217
4638,2020-03-10,KS,1.0,0.0,-98.484246,39.011902
4639,2020-03-10,KY,6.0,2.0,-84.27001800000001,37.839333
4640,2020-03-10,LA,1.0,0.0,-92.14502399999999,31.244822999999997
4641,2020-03-10,MD,6.0,1.0,-76.641271,39.045755
4642,2020-03-10,ME,0.0,0.0,-69.44546899999999,45.253783
4643,2020-03-10,MI,358.0,104.0,-85.602364,44.314844
4644,2020-03-10,MN,3.0,1.0,-94.6859,46.729553
4645,2020-03-10,MO,1.0,0.0,-91.83183299999999,37.964253
4646,2020-03-10,MS,0.0,0.0,-89.398528,32.354668
4647,2020-03-10,MT,0.0,0.0,-110.36256599999999,46.879682
4648,2020-03-10,NC,7.0,5.0,-79.0193,35.759572999999996
4649,2020-03-10,ND,0.0,0.0,-101.002012,47.551493
4650,2020-03-10,NE,3.0,0.0,-99.901813,41.492537
4651,2020-03-10,NH,4.0,0.0,-71.572395,43.193852
4652,2020-03-10,NJ,15.0,4.0,-74.405661,40.058324
4653,2020-03-10,NM,0.0,0.0,-105.03236299999999,34.97273
4654,2020-03-10,NV,1.0,0.0,-116.419389,38.802609999999994
4655,2020-03-10,NY,173.0,31.0,-74.217933,43.299428000000006
4656,2020-03-10,OH,3.0,0.0,-82.907123,40.417287
4657,2020-03-10,OK,2.0,1.0,-97.092877,35.007752
4658,2020-03-10,OR,15.0,1.0,-120.554201,43.804133
4659,2020-03-10,PA,12.0,2.0,-77.194525,41.203322
4660,2020-03-10,RI,3.0,0.0,-71.477429,41.580095
4661,2020-03-10,SC,7.0,0.0,-81.163725,33.836081
4662,2020-03-10,SD,0.0,0.0,-99.901813,43.969515
4663,2020-03-10,TN,7.0,4.0,-86.58044699999999,35.517491
4664,2020-03-10,TX,13.0,1.0,-99.901813,31.968598999999998
4665,2020-03-10,UT,2.0,1.0,-111.093731,39.32098
4666,2020-03-10,VA,8.0,5.0,-78.656894,37.431573
4667,2020-03-10,VT,1.0,0.0,-72.577841,44.558803000000005
4668,2020-03-10,WA,488.0,110.0,-120.74013899999999,47.751073999999996
4669,2020-03-10,WI,2.0,1.0,-88.787868,43.784440000000004
4670,2020-03-10,WV,0.0,0.0,-80.454903,38.597626
4671,2020-03-10,WY,0.0,0.0,-107.29028400000001,43.075967999999996
4672,2020-03-09,AK,0.0,0.0,-154.493062,63.588753000000004
4673,2020-03-09,AL,0.0,0.0,-86.902298,32.318231
4674,2020-03-09,AR,0.0,0.0,-91.83183299999999,35.20105
4675,2020-03-09,AZ,5.0,0.0,-111.093731,34.048928000000004
